attributeName	attributeDefinition	class	unit	dateTimeFormatString	missingValueCode	missingValueCodeExplanation
value_denovo2647	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1232	Number of reads of a specific OTU XXX	numeric	number			
value_denovo242	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1389	Number of reads of a specific OTU XXX	numeric	number			
value_denovo267	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2527	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1936	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1104	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1960	Number of reads of a specific OTU XXX	numeric	number			
value_denovo958	Number of reads of a specific OTU XXX	numeric	number			
value_denovo106	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1117	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2348	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1806	Number of reads of a specific OTU XXX	numeric	number			
value_denovo321	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2276	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1855	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2716	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2315	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2326	Number of reads of a specific OTU XXX	numeric	number			
value_denovo245	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2644	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2043	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1555	Number of reads of a specific OTU XXX	numeric	number			
value_denovo922	Number of reads of a specific OTU XXX	numeric	number			
value_denovo209	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1143	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2457	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2475	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2509	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2474	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2087	Number of reads of a specific OTU XXX	numeric	number			
value_denovo825	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1609	Number of reads of a specific OTU XXX	numeric	number			
value_denovo273	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1601	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2244	Number of reads of a specific OTU XXX	numeric	number			
value_denovo527	Number of reads of a specific OTU XXX	numeric	number			
value_denovo882	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2169	Number of reads of a specific OTU XXX	numeric	number			
value_denovo988	Number of reads of a specific OTU XXX	numeric	number			
value_denovo676	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2543	Number of reads of a specific OTU XXX	numeric	number			
value_denovo712	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1732	Number of reads of a specific OTU XXX	numeric	number			
value_denovo474	Number of reads of a specific OTU XXX	numeric	number			
value_denovo860	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1550	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2664	Number of reads of a specific OTU XXX	numeric	number			
value_denovo920	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2738	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1437	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1615	Number of reads of a specific OTU XXX	numeric	number			
value_denovo824	Number of reads of a specific OTU XXX	numeric	number			
value_denovo206	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1941	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2768	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1572	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2311	Number of reads of a specific OTU XXX	numeric	number			
value_denovo160	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1839	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1279	Number of reads of a specific OTU XXX	numeric	number			
value_denovo774	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1697	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2718	Number of reads of a specific OTU XXX	numeric	number			
value_denovo475	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1110	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1969	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2678	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1303	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2713	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1545	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1598	Number of reads of a specific OTU XXX	numeric	number			
value_denovo567	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1719	Number of reads of a specific OTU XXX	numeric	number			
value_denovo188	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2393	Number of reads of a specific OTU XXX	numeric	number			
value_denovo130	Number of reads of a specific OTU XXX	numeric	number			
value_denovo453	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2368	Number of reads of a specific OTU XXX	numeric	number			
value_denovo607	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1882	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1566	Number of reads of a specific OTU XXX	numeric	number			
value_denovo127	Number of reads of a specific OTU XXX	numeric	number			
value_denovo295	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2254	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1454	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2157	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2007	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1315	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1306	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1157	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1784	Number of reads of a specific OTU XXX	numeric	number			
value_denovo270	Number of reads of a specific OTU XXX	numeric	number			
value_denovo690	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1100	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2307	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1330	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2513	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2433	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1366	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2711	Number of reads of a specific OTU XXX	numeric	number			
value_denovo184	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2769	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1411	Number of reads of a specific OTU XXX	numeric	number			
value_denovo823	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1958	Number of reads of a specific OTU XXX	numeric	number			
value_denovo24	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1200	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1718	Number of reads of a specific OTU XXX	numeric	number			
value_denovo34	Number of reads of a specific OTU XXX	numeric	number			
value_denovo786	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2435	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1593	Number of reads of a specific OTU XXX	numeric	number			
value_denovo431	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2614	Number of reads of a specific OTU XXX	numeric	number			
value_denovo849	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1087	Number of reads of a specific OTU XXX	numeric	number			
value_denovo758	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1569	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1642	Number of reads of a specific OTU XXX	numeric	number			
value_denovo149	Number of reads of a specific OTU XXX	numeric	number			
value_denovo652	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2448	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1603	Number of reads of a specific OTU XXX	numeric	number			
value_denovo781	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1518	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1341	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1477	Number of reads of a specific OTU XXX	numeric	number			
value_denovo865	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1714	Number of reads of a specific OTU XXX	numeric	number			
value_denovo108	Number of reads of a specific OTU XXX	numeric	number			
value_denovo757	Number of reads of a specific OTU XXX	numeric	number			
value_denovo685	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2366	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1620	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2115	Number of reads of a specific OTU XXX	numeric	number			
value_denovo36	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2417	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1146	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1161	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2182	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1399	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2259	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2341	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1586	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1902	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1743	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1314	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2059	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2692	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1186	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2032	Number of reads of a specific OTU XXX	numeric	number			
value_denovo141	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1889	Number of reads of a specific OTU XXX	numeric	number			
value_denovo276	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1604	Number of reads of a specific OTU XXX	numeric	number			
value_denovo260	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2322	Number of reads of a specific OTU XXX	numeric	number			
value_denovo26	Number of reads of a specific OTU XXX	numeric	number			
value_denovo201	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2610	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2104	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2454	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1919	Number of reads of a specific OTU XXX	numeric	number			
